opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
ZSHK2ZXD,Darcel Schlecht,GTX Basic,dambase,Won,5/30/17,6/21/17,602
CPL37MZC,Darcel Schlecht,GTX Plus Pro,dambase,Won,6/2/17,8/2/17,6026
VF7DWQIH,Darcel Schlecht,GTX Plus Pro,dambase,Won,6/5/17,8/25/17,5421
Q7ST5E1W,Gladys Colclough,MG Advanced,dambase,Lost,6/7/17,8/20/17,0
YHVY1LHH,Cecily Lampkin,MG Advanced,dambase,Won,6/15/17,6/25/17,3785
0XK80WX8,Versie Hillebrand,MG Special,dambase,Won,6/30/17,7/11/17,47
8HWWW76K,Lajuana Vencill,GTX Basic,dambase,Lost,7/5/17,7/7/17,0
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,7/15/17,9/3/17,3255
1Q3JQFAU,Darcel Schlecht,MG Special,dambase,Lost,7/18/17,7/26/17,0
D6PFP040,Darcel Schlecht,GTXPro,dambase,Won,7/22/17,9/5/17,5113
VBVO5X8W,Darcel Schlecht,GTXPro,dambase,Lost,7/25/17,8/8/17,0
4KP2GEFF,Niesha Huffines,GTX Plus Basic,dambase,Won,7/25/17,11/3/17,1077
P8P9MKJL,Gladys Colclough,GTX Plus Pro,dambase,Won,7/26/17,9/23/17,5548
2GQH9FKJ,Darcel Schlecht,GTXPro,dambase,Won,7/27/17,8/9/17,4790
Q8Q4R3SW,Moses Frase,GTX Plus Pro,dambase,Lost,7/28/17,8/10/17,0
RRQIGS7E,Anna Snelling,MG Special,dambase,Won,8/8/17,8/18/17,53
Y69M70YC,Gladys Colclough,GTXPro,dambase,Lost,8/15/17,11/1/17,0
CYIMFEWC,Cecily Lampkin,MG Advanced,dambase,Lost,8/18/17,8/24/17,0
78OETKRD,Marty Freudenburg,GTX Plus Pro,dambase,Won,8/24/17,11/3/17,6322
EC8A1L94,Lajuana Vencill,MG Special,dambase,Lost,8/25/17,11/25/17,0
01DZ14Y0,Gladys Colclough,MG Advanced,dambase,Lost,8/28/17,11/25/17,0
VY0QPLGN,Lajuana Vencill,GTX Plus Basic,dambase,Won,8/28/17,11/12/17,1215
W3U1N1RV,Darcel Schlecht,GTX Plus Pro,dambase,Lost,9/5/17,11/24/17,0
9HCLI5PO,Jonathan Berthelot,GTX Basic,dambase,Lost,9/10/17,11/17/17,0
Y25T06D2,Anna Snelling,GTX Plus Basic,dambase,Won,9/12/17,12/26/17,866
DT8SWPLT,Lajuana Vencill,GTX Basic,dambase,Won,9/14/17,12/12/17,545
02ILGBRB,Moses Frase,MG Special,dambase,Lost,9/16/17,11/21/17,0
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,9/19/17,12/7/17,4990
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,9/21/17,12/12/17,61
L6AOARQ9,Lajuana Vencill,GTX Basic,dambase,Won,9/24/17,12/21/17,452
Y9HHGGOQ,Versie Hillebrand,MG Special,dambase,Won,9/25/17,10/4/17,53
K4GL9NDX,Jonathan Berthelot,GTX Plus Basic,dambase,Lost,10/2/17,12/17/17,0
9E7VMZ1J,Jonathan Berthelot,GTX Basic,dambase,Lost,10/4/17,12/23/17,0
EM1W738H,Darcel Schlecht,GTX Plus Pro,dambase,Won,10/6/17,11/22/17,5595
Q4KZSJ6Q,Moses Frase,GTX Basic,dambase,Won,10/6/17,10/7/17,510
2X9KWWCP,Versie Hillebrand,MG Special,dambase,Won,10/6/17,10/11/17,59
6SQHVC0S,Jonathan Berthelot,GTXPro,dambase,Lost,10/8/17,12/26/17,0
X2I316HD,Moses Frase,GTX Basic,dambase,Won,10/10/17,12/29/17,523
SWKGC34P,Lajuana Vencill,MG Special,dambase,Lost,10/15/17,10/21/17,0
SQE6KE7V,Anna Snelling,MG Special,dambase,Won,10/17/17,10/23/17,55
1UPVYK3H,Marty Freudenburg,MG Special,dambase,Won,10/17/17,10/26/17,64
KIZOEC3M,Anna Snelling,GTX Plus Basic,dambase,Lost,10/21/17,10/23/17,0
FRNGLIYS,Anna Snelling,MG Special,dambase,Won,10/28/17,10/29/17,66
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,11/7/17,12/22/17,557
MDLJKQ5B,Darcel Schlecht,GTXPro,dambase,Won,11/15/17,11/30/17,5600
EQIV6PMF,Cecily Lampkin,MG Special,dambase,Won,11/21/17,12/8/17,58
EBMBP7JQ,Anna Snelling,MG Advanced,dambase,Won,11/26/17,12/7/17,3844
JQBJMETQ,Darcel Schlecht,MG Special,Domzoom,Won,11/25/16,3/27/17,49
K53BC1T9,Anna Snelling,MG Special,Domzoom,Lost,11/26/16,3/27/17,0
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,12/16/16,00/00/0000,0
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,12/21/16,3/21/17,1212
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,12/24/16,3/10/17,0
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,12/29/16,3/19/17,571
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,1/6/17,3/24/17,0
QVF0JRM5,Jonathan Berthelot,MG Advanced,Domzoom,Won,1/20/17,3/28/17,3459
JN1ZFD18,Lajuana Vencill,MG Special,Domzoom,Won,1/20/17,3/6/17,56
W5ADQ9SH,Darcel Schlecht,GTXPro,Domzoom,Lost,1/26/17,5/26/17,0
WVJBVA61,Cecily Lampkin,MG Advanced,Domzoom,Won,1/29/17,3/21/17,3496
VLADQZ43,Darcel Schlecht,GTXPro,Domzoom,Lost,1/30/17,5/31/17,0
6CEEGQ8I,Anna Snelling,MG Special,Domzoom,Won,2/14/17,5/30/17,63
JOQQZ5RH,Marty Freudenburg,GTX Basic,Domzoom,Won,2/16/17,3/1/17,608
LTZCN1RA,Versie Hillebrand,MG Special,Domzoom,Won,2/17/17,5/19/17,54
R9ZAKBFE,Gladys Colclough,GTX Plus Basic,Domzoom,Won,2/24/17,3/10/17,1155
GDZV8N5W,Gladys Colclough,GTXPro,Domzoom,Lost,2/25/17,5/26/17,0
GK0A4IQW,Versie Hillebrand,MG Special,Domzoom,Won,2/26/17,6/18/17,61
VBM56CIF,Marty Freudenburg,MG Advanced,Domzoom,Won,2/27/17,6/28/17,2863
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,3/5/17,5/5/17,59
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,3/5/17,5/30/17,0
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,3/6/17,5/21/17,0
8PHJ7N4E,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,3/24/17,5/15/17,5214
9BGKQZ3H,Anna Snelling,MG Special,Domzoom,Lost,3/25/17,4/3/17,0
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,4/2/17,4/10/17,3343
VIV0OXU6,Anna Snelling,GTX Basic,Domzoom,Won,4/4/17,4/11/17,582
KVF0HK8S,Anna Snelling,MG Special,Domzoom,Won,4/4/17,4/12/17,59
0SMQAD34,Darcel Schlecht,MG Advanced,Domzoom,Lost,4/6/17,4/8/17,0
G58AHYTW,Darcel Schlecht,MG Special,Domzoom,Lost,4/8/17,4/14/17,0
2ZU519Y6,Darcel Schlecht,GTX Plus Basic,Domzoom,Won,4/13/17,4/19/17,1327
FUL5V96O,Gladys Colclough,GTX Plus Basic,Domzoom,Won,4/16/17,4/22/17,1055
VD6BP6T2,Jonathan Berthelot,MG Special,Domzoom,Won,4/16/17,4/23/17,68
0GXXCA37,Darcel Schlecht,GTXPro,Domzoom,Won,4/17/17,5/1/17,4226
0IF5FH68,Jonathan Berthelot,GTX Plus Pro,Domzoom,Won,4/20/17,8/3/17,5203
X3S5O9LJ,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,4/24/17,4/29/17,5029
BGQ2F0HA,Jonathan Berthelot,GTX Basic,Domzoom,Won,4/30/17,5/13/17,586
QP006VDE,Markita Hansen,MG Advanced,Domzoom,Engaging,5/1/17,00/00/0000,0
PDMWTS8O,Anna Snelling,MG Special,Domzoom,Won,5/4/17,6/4/17,54
H2PEIFZH,Lajuana Vencill,MG Advanced,Domzoom,Won,5/5/17,5/8/17,3952
HU6IS6Q2,Marty Freudenburg,GTX Plus Pro,Domzoom,Won,5/18/17,6/11/17,5241
32A5TJ6D,Anna Snelling,MG Special,Domzoom,Lost,5/25/17,8/13/17,0
OBGCQ1BK,Niesha Huffines,GTX Basic,Domzoom,Lost,6/1/17,9/21/17,0
3J1W4LM0,Niesha Huffines,GTX Basic,Domzoom,Won,6/10/17,6/21/17,527
0TR3RU8A,Niesha Huffines,MG Special,Domzoom,Won,6/12/17,9/10/17,61
D2C191IK,Lajuana Vencill,MG Advanced,Domzoom,Lost,6/15/17,6/29/17,0
2MKG6ZDD,James Ascencio,GTX Basic,Domzoom,Engaging,6/20/17,00/00/0000,0
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,6/22/17,8/16/17,3207
5AAN00N1,Versie Hillebrand,MG Special,Domzoom,Lost,6/22/17,8/26/17,0
T2J83GFD,Darcel Schlecht,MG Special,Domzoom,Won,6/25/17,7/3/17,54
Y5HR9J3G,Cecily Lampkin,GTX Basic,Domzoom,Won,6/27/17,8/1/17,513
9KYX5G9K,Niesha Huffines,GTX Plus Pro,Domzoom,Won,6/27/17,7/1/17,4766
8PU9FIQS,Marty Freudenburg,MG Advanced,Domzoom,Won,7/1/17,7/11/17,3657
XGMMHWZC,Moses Frase,GTX Basic,Domzoom,Won,7/4/17,9/25/17,475
5MRPZ44K,Anna Snelling,GTX Basic,Domzoom,Won,7/5/17,8/28/17,522
6178B4JM,Anna Snelling,GTX Plus Basic,Domzoom,Won,7/10/17,7/17/17,962
9GOWJ93R,Darcel Schlecht,MG Advanced,Domzoom,Won,7/10/17,9/3/17,2572
P3XN6SXX,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,7/22/17,7/24/17,0
ANNUH4KM,Darcel Schlecht,GTX Basic,Domzoom,Won,7/23/17,11/20/17,556
EM3NYEYC,Cecily Lampkin,GTX Plus Pro,Domzoom,Lost,7/26/17,7/31/17,0
V2JOV5MF,Darcel Schlecht,GTXPro,Domzoom,Won,7/26/17,7/27/17,4677
8IOAX81S,Marty Freudenburg,GTX Plus Basic,Domzoom,Won,7/27/17,8/7/17,965
KIKG1BGV,Moses Frase,MG Advanced,Domzoom,Engaging,8/2/17,00/00/0000,0
R9GI5SJ5,Vicki Laflamme,MG Advanced,Domzoom,Engaging,8/5/17,00/00/0000,0
ID7F5VGK,Niesha Huffines,GTX Plus Pro,Domzoom,Lost,8/9/17,11/25/17,0
KEE51TPD,Anna Snelling,MG Special,Domzoom,Won,8/21/17,11/3/17,54
74YNCNQM,Gladys Colclough,MG Special,Domzoom,Won,9/2/17,12/4/17,58
TKI8MEZZ,Moses Frase,GTX Plus Basic,Domzoom,Won,9/4/17,12/31/17,975
2LOQKW1C,Niesha Huffines,GTX Basic,Domzoom,Won,9/9/17,9/24/17,568
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,9/19/17,9/29/17,5450
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,Domzoom,Lost,9/24/17,10/4/17,0
DX8R6PA4,Marty Freudenburg,GTX Plus Basic,Domzoom,Lost,9/26/17,10/3/17,0
0IAJNXTD,Darcel Schlecht,MG Special,Domzoom,Lost,10/8/17,10/10/17,0
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,10/21/17,11/1/17,0
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,10/22/17,10/24/17,3616
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,10/22/17,11/28/17,55
RYF41KOV,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,10/24/17,10/25/17,0
63S5SNBC,Anna Snelling,GTX Plus Basic,Domzoom,Won,10/26/17,10/27/17,1103
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,10/27/17,12/14/17,656
DH4WEPQ5,Versie Hillebrand,GTX Plus Pro,Domzoom,Won,11/17/17,11/18/17,5653
Z7JCS0ZW,Gladys Colclough,GTX Plus Pro,Domzoom,Lost,11/21/17,11/24/17,0
U8IUBGTW,Niesha Huffines,GTX Basic,Domzoom,Lost,11/28/17,12/5/17,0
60JGDDRO,Darcel Schlecht,GTXPro,Domzoom,Won,12/14/17,12/19/17,5052
PLQ50D2O,Anna Snelling,MG Advanced,Domzoom,Won,12/17/17,12/26/17,3240
2XQAKBXH,Zane Levy,GTX Plus Pro,Doncon,Won,11/27/16,3/11/17,5370
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,12/4/16,3/8/17,5673
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,12/9/16,3/4/17,5425
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,1/3/17,3/6/17,990
YP8QKKEZ,Zane Levy,GTX Basic,Doncon,Lost,3/1/17,5/31/17,0
4X3LNCWH,Hayden Neloms,MG Special,Doncon,Won,3/26/17,4/4/17,49
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,3/27/17,4/3/17,4253
BUPUP2TV,Hayden Neloms,MG Advanced,Doncon,Won,3/31/17,6/4/17,3438
A0VM9Q5M,Kary Hendrixson,GTXPro,Doncon,Lost,4/5/17,4/15/17,0
T23MHC9C,Kary Hendrixson,GTX Basic,Doncon,Won,4/11/17,4/18/17,568
UIDAJBAI,Kary Hendrixson,GTXPro,Doncon,Lost,4/12/17,4/13/17,0
1OZWGQK9,Zane Levy,MG Special,Doncon,Lost,4/16/17,4/25/17,0
9B8SPYAF,Kami Bicknell,GTX Basic,Doncon,Won,4/18/17,4/24/17,552
O5S6WEM7,James Ascencio,GTX Basic,Doncon,Lost,4/19/17,5/1/17,0
A2C5O4EN,Kary Hendrixson,GTX Basic,Doncon,Won,4/23/17,4/29/17,529
VQUCVSOL,Markita Hansen,MG Special,Doncon,Lost,5/10/17,5/22/17,0
X5IZZ69D,James Ascencio,GTX Basic,Doncon,Lost,5/24/17,6/20/17,0
1BV5JLZV,Vicki Laflamme,MG Special,Doncon,Won,6/5/17,9/1/17,59
BOVKZHAZ,Markita Hansen,MG Special,Doncon,Lost,6/12/17,8/29/17,0
0XWCTQL2,Zane Levy,MG Special,Doncon,Won,6/12/17,8/18/17,51
K0G1IB3Q,Markita Hansen,MG Special,Doncon,Won,6/19/17,6/27/17,54
2FGEGLVU,Vicki Laflamme,MG Special,Doncon,Lost,6/20/17,6/23/17,0
GID40O2B,Vicki Laflamme,GTXPro,Doncon,Lost,6/23/17,7/6/17,0
7UL8T1BZ,Markita Hansen,MG Special,Doncon,Lost,6/30/17,7/1/17,0
SNY2UWJ2,Markita Hansen,GTXPro,Doncon,Won,7/1/17,7/9/17,4859
AJQC76NI,Zane Levy,GTXPro,Doncon,Won,7/2/17,8/26/17,4655
YST07PM6,Zane Levy,GTX Plus Pro,Doncon,Lost,7/8/17,7/17/17,0
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,7/11/17,9/29/17,0
7B3DXNZL,Zane Levy,GTXPro,Doncon,Won,7/21/17,7/22/17,5283
DZAFN4I1,Zane Levy,MG Special,Doncon,Won,7/21/17,7/23/17,49
ZCCBTBIQ,Vicki Laflamme,GTXPro,Doncon,Lost,7/22/17,7/23/17,0
4P12PLQA,Kami Bicknell,MG Special,Doncon,Won,7/23/17,7/28/17,58
TGTJ0NBT,Kary Hendrixson,GTX Plus Basic,Doncon,Lost,7/23/17,7/30/17,0
M3PCMYJ0,Elease Gluck,GTX Basic,Doncon,Won,7/24/17,8/6/17,584
SZS2IPM3,Versie Hillebrand,MG Advanced,Doncon,Engaging,7/24/17,00/00/0000,0
58CZCKFN,Vicki Laflamme,MG Advanced,Doncon,Won,8/10/17,9/28/17,3195
SYSPNKUR,Vicki Laflamme,GTXPro,Doncon,Won,8/19/17,11/27/17,5058
6AD8WNA2,Kary Hendrixson,MG Special,Doncon,Won,8/21/17,11/8/17,58
KZQGC4TA,Maureen Marcano,GTX Plus Basic,Doncon,Won,8/22/17,12/28/17,1005
FYNL84HO,James Ascencio,GTX Plus Pro,Doncon,Won,9/1/17,11/13/17,6101
QPCY8RU0,Kary Hendrixson,GTX Basic,Doncon,Lost,9/11/17,11/24/17,0
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,9/20/17,12/31/17,41
OXW7DBDT,Rosalina Dieter,GTX Plus Basic,Doncon,Lost,9/22/17,11/2/17,0
5NW6HK74,Elease Gluck,MG Special,Doncon,Lost,9/25/17,10/4/17,0
TFW3KAYZ,Kary Hendrixson,GTXPro,Doncon,Won,9/25/17,11/12/17,4828
Q25T8PKX,Markita Hansen,GTX Plus Basic,Doncon,Lost,9/27/17,10/1/17,0
FZGGKS2D,Zane Levy,GTX Plus Pro,Doncon,Won,10/1/17,12/23/17,4910
G7QR0SCP,Kami Bicknell,MG Special,Doncon,Won,10/3/17,10/15/17,64
3Q5R6HAY,Vicki Laflamme,MG Advanced,Doncon,Won,10/5/17,10/8/17,3435
6NFIUDKS,Kary Hendrixson,GTX Plus Pro,Doncon,Won,10/15/17,11/26/17,5867
ZXIHEEV2,Vicki Laflamme,GTX Basic,Doncon,Lost,10/18/17,12/31/17,0
PZNZD22T,Kami Bicknell,GTX Basic,Doncon,Lost,10/21/17,12/14/17,0
QVP4LFVD,Markita Hansen,GTX Basic,Doncon,Lost,10/27/17,10/28/17,0
G6433A35,James Ascencio,MG Special,Doncon,Won,12/3/17,12/10/17,54
M4MAVN65,Vicki Laflamme,MG Special,Doncon,Lost,12/14/17,12/22/17,0
5U83YWZB,Elease Gluck,GTXPro,Doncon,Won,12/18/17,12/26/17,4953
HLXSEMXV,Kami Bicknell,MG Special,Doncon,Won,12/21/17,12/28/17,50
COGXUYLL,Marty Freudenburg,MG Special,Doncon,Prospecting,00/00/0000,00/00/0000,0
WJK0O5J9,Versie Hillebrand,MG Special,Doncon,Prospecting,00/00/0000,00/00/0000,0
0LVWSWEW,Violet Mclelland,MG Special,Donquadtech,Won,11/25/16,3/6/17,65
MWWB44CC,Reed Clapper,GTX Plus Basic,Donquadtech,Won,12/3/16,3/2/17,950
6WOMHAJM,Boris Faz,MG Advanced,Donquadtech,Won,12/5/16,3/14/17,3677
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,12/21/16,3/7/17,1020
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,1/9/17,3/19/17,5743
0IYQX303,Reed Clapper,GTXPro,Donquadtech,Won,1/11/17,3/17/17,4905
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,1/13/17,5/8/17,56
O7YNBRX0,Reed Clapper,GTX Plus Basic,Donquadtech,Won,1/22/17,3/28/17,1100
TYSORYA9,Donn Cantrell,GTX Basic,Donquadtech,Lost,2/11/17,5/7/17,0
BRQRF65L,Donn Cantrell,GTX Basic,Donquadtech,Won,2/16/17,3/2/17,462
LIIBOUUQ,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2/16/17,5/30/17,1187
QCY951QA,Violet Mclelland,MG Special,Donquadtech,Won,2/19/17,5/6/17,51
CYWZJ2AI,Kary Hendrixson,GTX Plus Basic,Donquadtech,Engaging,2/20/17,00/00/0000,0
M3WTE943,Daniell Hammack,GTXPro,Donquadtech,Won,2/28/17,6/5/17,5105
6B6Q8C5S,Cassey Cress,GTXPro,Donquadtech,Won,3/1/17,3/15/17,5068
5VQRLIEZ,Donn Cantrell,GTX Plus Basic,Donquadtech,Won,3/2/17,6/12/17,1166
LELWKXDX,Boris Faz,GTX Plus Pro,Donquadtech,Won,3/3/17,6/8/17,6173
3AU5SZ3V,Donn Cantrell,GTXPro,Donquadtech,Won,3/5/17,3/23/17,4443
HRU8FNE1,Corliss Cosme,GTX Basic,Donquadtech,Won,3/7/17,3/10/17,542
T7UYHDUN,Boris Faz,GTX Plus Pro,Donquadtech,Lost,3/13/17,3/24/17,0
8SIG4C8X,Boris Faz,GTXPro,Donquadtech,Won,3/16/17,6/6/17,5223
TJXY9DQG,Reed Clapper,MG Advanced,Donquadtech,Won,3/22/17,6/10/17,3245
ATW70WX1,Reed Clapper,GTXPro,Donquadtech,Lost,3/25/17,4/5/17,0
FAV4HHP4,Donn Cantrell,GTXPro,Donquadtech,Won,3/28/17,6/3/17,4329
JLT2LLR3,Boris Faz,MG Advanced,Donquadtech,Won,4/4/17,4/9/17,3259
3CWKBXEN,Reed Clapper,GTX Basic,Donquadtech,Lost,4/4/17,4/13/17,0
6444O6DK,Corliss Cosme,GTX Basic,Donquadtech,Lost,4/13/17,4/23/17,0
8KH8XJRE,Garret Kinder,MG Special,Donquadtech,Won,4/15/17,5/1/17,53
3Y26MZHI,Daniell Hammack,GTXPro,Donquadtech,Won,4/16/17,4/17/17,5104
4LLWRSBJ,Cassey Cress,MG Special,Donquadtech,Won,4/20/17,4/22/17,59
JV6PZSN6,Boris Faz,GTX Plus Pro,Donquadtech,Lost,4/22/17,4/29/17,0
KFVI73X6,Cassey Cress,MG Advanced,Donquadtech,Won,4/25/17,5/10/17,3844
XZF4GG94,Daniell Hammack,GTX Plus Basic,Donquadtech,Lost,4/28/17,4/30/17,0
VMIAO42Z,Vicki Laflamme,GTX Plus Pro,Donquadtech,Engaging,4/28/17,00/00/0000,0
70TRVHOM,Cassey Cress,GTXPro,Donquadtech,Won,5/5/17,8/5/17,4697
AAU2IQFW,Wilburn Farren,GTX Plus Basic,Donquadtech,Won,5/7/17,8/5/17,995
8SVMGDPA,Maureen Marcano,GTX Plus Basic,Donquadtech,Engaging,5/9/17,00/00/0000,0
ZA1YVJQC,Garret Kinder,MG Advanced,Donquadtech,Won,5/11/17,8/11/17,3552
3K97S8L9,Donn Cantrell,MG Advanced,Donquadtech,Lost,5/13/17,5/19/17,0
0K59ZLQC,Corliss Cosme,GTX Basic,Donquadtech,Engaging,5/18/17,00/00/0000,0
HU970PDK,James Ascencio,GTX Plus Pro,Donquadtech,Engaging,5/18/17,00/00/0000,0
DTSCBNCX,Violet Mclelland,GTX Plus Basic,Donquadtech,Lost,5/19/17,8/12/17,0
5975TDTI,Corliss Cosme,GTXPro,Donquadtech,Won,5/26/17,6/9/17,5324
V6YYDG56,Daniell Hammack,GTX Plus Pro,Donquadtech,Lost,5/31/17,6/16/17,0
I967JINR,Wilburn Farren,GTXPro,Donquadtech,Won,6/6/17,9/5/17,3961
DFSRHCXU,Donn Cantrell,GTX Basic,Donquadtech,Won,6/13/17,8/28/17,496
Y6IIUECA,Reed Clapper,GTX Plus Basic,Donquadtech,Won,6/23/17,7/4/17,880
CN69EYQ1,Corliss Cosme,GTX Plus Pro,Donquadtech,Won,6/26/17,9/11/17,4905
0MPEK4ZA,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,6/26/17,9/18/17,0
1SSFC7XZ,Rosie Papadopoulos,MG Advanced,Donquadtech,Lost,6/30/17,7/2/17,0
3AX6QBR3,Wilburn Farren,MG Advanced,Donquadtech,Won,7/3/17,9/7/17,3101
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,7/12/17,9/18/17,3630
XP7YG96H,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,7/19/17,7/30/17,955
4IVW7F68,Corliss Cosme,GTXPro,Donquadtech,Lost,7/20/17,7/31/17,0
ZNEQXZZK,Anna Snelling,MG Advanced,Donquadtech,Engaging,7/25/17,00/00/0000,0
PW9DTZON,James Ascencio,GTXPro,Donquadtech,Engaging,7/26/17,00/00/0000,0
GWQX8BSZ,Niesha Huffines,GTX Basic,Donquadtech,Engaging,7/30/17,00/00/0000,0
MJ3XHBY0,Reed Clapper,GTXPro,Donquadtech,Won,8/3/17,8/14/17,3963
E9PMCMA3,Corliss Cosme,MG Special,Donquadtech,Won,8/6/17,11/14/17,54
EGW6AN01,Daniell Hammack,MG Advanced,Donquadtech,Lost,8/6/17,11/8/17,0
533RTCAL,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,8/10/17,8/20/17,1143
Q3TDGMAR,Violet Mclelland,MG Special,Donquadtech,Won,8/12/17,11/12/17,48
IDYA1X6O,Violet Mclelland,MG Special,Donquadtech,Won,8/15/17,11/23/17,55
PODXJ4SP,Maureen Marcano,GTX Basic,Donquadtech,Engaging,8/18/17,00/00/0000,0
R2DKRFDD,Cassey Cress,GTX Basic,Donquadtech,Won,8/20/17,11/2/17,578
GIO029D3,Wilburn Farren,GTX Plus Pro,Donquadtech,Lost,8/23/17,8/31/17,0
RUN3Z87A,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,8/25/17,11/18/17,0
FQQ3XQNG,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,8/29/17,12/1/17,1251
UKJO54QY,Donn Cantrell,GTXPro,Donquadtech,Won,9/3/17,9/13/17,5626
F58R70DY,Reed Clapper,GTXPro,Donquadtech,Won,9/3/17,9/10/17,4641
UZ4JMG8Z,Cassey Cress,GTX Plus Basic,Donquadtech,Lost,9/8/17,11/25/17,0
8XXD2LMP,Rosie Papadopoulos,GTX Plus Pro,Donquadtech,Lost,9/8/17,12/2/17,0
MDHD11QD,Corliss Cosme,GTXPro,Donquadtech,Won,9/10/17,9/15/17,5027
T2EM55FZ,Rosie Papadopoulos,GTXPro,Donquadtech,Won,9/18/17,11/15/17,4205
LUXAXNBV,Wilburn Farren,GTX Plus Pro,Donquadtech,Won,9/25/17,12/9/17,5960
HZNNKQ0T,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,10/1/17,10/3/17,1076
JV0KXH4X,Boris Faz,GTX Plus Pro,Donquadtech,Won,10/9/17,12/30/17,6406
JF0F2J5W,Garret Kinder,GTX Plus Basic,Donquadtech,Lost,10/14/17,10/15/17,0
4ETZYSN3,Reed Clapper,MG Advanced,Donquadtech,Won,10/27/17,11/5/17,3258
BXCEXXP4,Donn Cantrell,MG Advanced,Donquadtech,Lost,10/28/17,11/3/17,0
FBKK68G6,Boris Faz,GTXPro,Donquadtech,Won,11/2/17,11/7/17,4155
ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,11/4/17,11/6/17,583
RO8TURF5,Cassey Cress,GTX Basic,Donquadtech,Won,11/15/17,11/30/17,557
VM6SAQYT,Violet Mclelland,MG Special,Donquadtech,Won,11/17/17,11/26/17,65
BF9D3HVC,Corliss Cosme,GTX Basic,Donquadtech,Lost,11/23/17,12/2/17,0
PJ3NGI1Y,Cassey Cress,MG Special,Donquadtech,Lost,11/25/17,12/10/17,0
LEJWV2Y5,Darcel Schlecht,GTX Basic,Donquadtech,Prospecting,00/00/0000,00/00/0000,0
8XE8GGIW,Darcel Schlecht,GTXPro,Donquadtech,Prospecting,00/00/0000,00/00/0000,0
9HA8VBAP,Darcel Schlecht,MG Advanced,Donquadtech,Prospecting,00/00/0000,00/00/0000,0
YYMKOAVY,Marty Freudenburg,GTX Plus Basic,Donquadtech,Prospecting,00/00/0000,00/00/0000,0
Y9EBNML6,Moses Frase,MG Advanced,Donquadtech,Prospecting,00/00/0000,00/00/0000,0
NYVA2G6U,Versie Hillebrand,MG Special,Dontechi,Won,11/24/16,3/2/17,57
QHI8WRIA,Darcel Schlecht,GTXPro,Dontechi,Won,12/1/16,3/30/17,4511
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,12/3/16,3/12/17,0
I043RXJV,Moses Frase,GTX Plus Basic,Dontechi,Lost,12/3/16,3/17/17,0
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,12/22/16,3/14/17,5533
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,12/24/16,3/3/17,615
